Date,Value
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-13,0.0
2009-06-14,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-20,0.0
2009-06-21,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-27,0.0
2009-06-28,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-03,0.0
2009-07-04,0.0
2009-07-05,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-10,0.0
2009-07-11,0.0
2009-07-12,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-18,0.0
2009-07-19,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-25,0.0
2009-07-26,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-01,0.0
2009-08-02,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,0.0
2009-08-08,0.0
2009-08-09,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-15,0.0
2009-08-16,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-22,0.0
2009-08-23,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-29,0.0
2009-08-30,0.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-05,0.0
2009-09-06,0.0
2009-09-07,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-12,0.0
2009-09-13,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-19,0.0
2009-09-20,0.0
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-09-26,0.0
2009-09-27,0.0
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-17,0.0
2009-10-18,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-24,0.0
2009-10-25,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-10-31,0.0
2009-11-01,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-07,0.0
2009-11-08,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-14,0.0
2009-11-15,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.0
2009-11-28,0.0
2009-11-29,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-05,0.0
2009-12-06,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-12,0.0
2009-12-13,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-19,0.0
2009-12-20,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-25,0.0
2009-12-26,0.0
2009-12-27,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-01,0.0
2010-01-02,0.0
2010-01-03,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,0.0
2010-01-17,0.0
2010-01-18,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-23,0.0
2010-01-24,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,0.0
2010-01-31,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-13,0.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.0
2010-02-21,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-06,0.0
2010-03-07,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.0
2010-03-21,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-27,0.0
2010-03-28,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-03,0.0
2010-04-04,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.0
2010-04-11,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-24,0.0
2010-04-25,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-08,0.0
2010-05-09,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-15,0.0
2010-05-16,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-22,0.0
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-05-29,0.0
2010-05-30,0.0
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-05,0.0
2010-06-06,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-19,0.0
2010-06-20,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-26,0.0
2010-06-27,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-03,0.0
2010-07-04,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-10,0.0
2010-07-11,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-17,0.0
2010-07-18,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-24,0.0
2010-07-25,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-07-31,0.0
2010-08-01,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-07,0.0
2010-08-08,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-14,0.0
2010-08-15,0.0
2010-08-16,3712.0
2010-08-17,2649.0
2010-08-18,946.0
2010-08-19,1410.0
2010-08-20,1168.0
2010-08-21,1990.0
2010-08-22,747.0
2010-08-23,779.0
2010-08-24,527.0
2010-08-25,1224.0
2010-08-26,641.0
2010-08-27,1579.0
2010-08-28,660.0
2010-08-29,845.0
2010-08-30,2349.0
2010-08-31,2427.5209
2010-09-01,1127.0
2010-09-02,1751.0
2010-09-03,1513.3758
2010-09-04,862.0
2010-09-05,2469.0
2010-09-06,1694.7888
2010-09-07,789.0
2010-09-08,1015.0
2010-09-09,1023.925200006
2010-09-10,556.0
2010-09-11,937.0
2010-09-12,939.3114
2010-09-13,1394.0
2010-09-14,4780.0
2010-09-15,2492.3502
2010-09-16,1792.0
2010-09-17,3929.0
2010-09-18,2351.6856
2010-09-19,2351.0
2010-09-20,1236.0
2010-09-21,989.0634
2010-09-22,3306.0
2010-09-23,2091.0
2010-09-24,1059.924
2010-09-25,1117.0
2010-09-26,1445.0
2010-09-27,1767.6606
2010-09-28,4666.0
2010-09-29,1431.0
2010-09-30,1875.3306
2010-10-01,1649.0
2010-10-02,18961.0
2010-10-03,2186.6442
2010-10-04,6490.0
2010-10-05,3026.0
2010-10-06,4998.297
2010-10-07,12425.0
2010-10-08,14355.0
2010-10-09,14729.4
2010-10-10,5806.0
2010-10-11,5317.0
2010-10-12,5828.9436
2010-10-13,5724.0
2010-10-14,7264.0
2010-10-15,4345.6589
2010-10-16,4489.0
2010-10-17,3688.0
2010-10-18,3527.157
2010-10-19,5519.0
2010-10-20,6726.0
2010-10-21,6071.105
2010-10-22,2456.0
2010-10-23,11914.0
2010-10-24,9307.6451
2010-10-25,12841.0
2010-10-26,18235.0
2010-10-27,16422.7108
2010-10-28,16111.0
2010-10-29,10221.0
2010-10-30,6530.3057
2010-10-31,5788.0
2010-11-01,4977.0
2010-11-02,4586.306
2010-11-03,28594.0
2010-11-04,8195.0
2010-11-05,8610.0816
2010-11-06,24253.0
2010-11-07,134063.0
2010-11-08,195629.0635
2010-11-09,6184.0
2010-11-10,5752.0
2010-11-11,5038.9014
2010-11-12,6664.0
2010-11-13,5671.0
2010-11-14,9223.884
2010-11-15,17785.0
2010-11-16,8329.0
2010-11-17,8311.898
2010-11-18,6490.0
2010-11-19,12813.0
2010-11-20,12329.6376
2010-11-21,4200.0
2010-11-22,7719.0
2010-11-23,9171.2908
2010-11-24,10044.0
2010-11-25,24631.0
2010-11-26,21817.138
2010-11-27,5060.0
2010-11-28,4151.0
2010-11-29,8936.4492
2010-11-30,12969.0
2010-12-01,12297.0
2010-12-02,8956.0068
2010-12-03,11174.0
2010-12-04,4714.0
2010-12-05,4808.66499999999
2010-12-06,8092.0
2010-12-07,8015.0
2010-12-08,3899.9076
2010-12-09,3359.0
2010-12-10,7974.0
2010-12-11,7112.1288
2010-12-12,13930.0
2010-12-13,8236.0
2010-12-14,3396.48566366581
2010-12-15,4728.0
2010-12-16,3925.0
2010-12-17,3451.603935955
2010-12-18,12456.0
2010-12-19,2735.0
2010-12-20,7003.3680713048
2010-12-21,14144.0
2010-12-22,3020.0
2010-12-23,2191.2072
2010-12-24,4175.0
2010-12-25,1680.0
2010-12-26,2132.7725
2010-12-27,8990.0
2010-12-28,11872.0
2010-12-29,12312.4836
2010-12-30,4557.0
2010-12-31,4249.0
2011-01-01,3756.462
2011-01-02,4844.0
2011-01-03,8950.0
2011-01-04,3301.215234534
2011-01-05,5052.0
2011-01-06,5304.0
2011-01-07,6019.13819997
2011-01-08,4919.0
2011-01-09,9608.0
2011-01-10,13484.0989535456
2011-01-11,19002.0
2011-01-12,12205.0
2011-01-13,20276.7353779932
2011-01-14,19660.0
2011-01-15,5692.0
2011-01-16,15396.717020928
2011-01-17,17351.0
2011-01-18,14224.0
2011-01-19,13865.6361089902
2011-01-20,9737.0
2011-01-21,12943.0
2011-01-22,13223.8008858384
2011-01-23,14463.0
2011-01-24,9593.0
2011-01-25,10298.9287441744
2011-01-26,244197.0
2011-01-27,75983.0
2011-01-28,8826.567
2011-01-29,7112.0
2011-01-30,11063.0
2011-01-31,21670.848
2011-02-01,70019.0
2011-02-02,28485.0
2011-02-03,35919.075
2011-02-04,43393.0
2011-02-05,22269.0
2011-02-06,31946.1004716192
2011-02-07,26738.0
2011-02-08,25392.0
2011-02-09,58111.040613808
2011-02-10,45157.0
2011-02-11,36859.0
2011-02-12,24978.4888
2011-02-13,29065.0
2011-02-14,54031.0
2011-02-15,33518.2212
2011-02-16,15895.0
2011-02-17,30662.0
2011-02-18,45079.346010048
2011-02-19,29573.0
2011-02-20,24302.0
2011-02-21,17259.9228
2011-02-22,26253.0
2011-02-23,30986.0
2011-02-24,34667.770038528
2011-02-25,52359.0
2011-02-26,78056.0
2011-02-27,82776.9147239552
2011-02-28,238207.0
2011-03-01,97038.0
2011-03-02,163542.616968422
2011-03-03,39776.0
2011-03-04,23192.0
2011-03-05,31208.3646090186
2011-03-06,34115.0
2011-03-07,37702.0
2011-03-08,54794.4247013618
2011-03-09,115881.0
2011-03-10,97554.0
2011-03-11,63571.4485814842
2011-03-12,51598.0
2011-03-13,124309.0
2011-03-14,136059.169973991
2011-03-15,61691.0
2011-03-16,77214.0
2011-03-17,71784.4038977165
2011-03-18,51587.0
2011-03-19,34938.0
2011-03-20,40848.7307101824
2011-03-21,63477.0
2011-03-22,64659.0
2011-03-23,94301.9341869312
2011-03-24,70182.0
2011-03-25,101642.0
2011-03-26,112570.021186934
2011-03-27,57362.0
2011-03-28,43449.0
2011-03-29,46543.108356192
2011-03-30,49935.0
2011-03-31,38322.0
2011-04-01,40891.555531016
2011-04-02,45209.0
2011-04-03,39393.0
2011-04-04,72338.31754112
2011-04-05,27403.0
2011-04-06,51998.0
2011-04-07,48903.3846749925
2011-04-08,48280.0
2011-04-09,37178.0
2011-04-10,37017.8149318208
2011-04-11,69521.0
2011-04-12,74439.0
2011-04-13,65569.8699556128
2011-04-14,100098.0
2011-04-15,152420.0
2011-04-16,190077.515066737
2011-04-17,87551.0
2011-04-18,2000468.0
2011-04-19,2136033.33162563
2011-04-20,73586.0
2011-04-21,180531.0
2011-04-22,143802.591016597
2011-04-23,161867.0
2011-04-24,76427.0
2011-04-25,88128.1714538231
2011-04-26,105119.0
2011-04-27,294932.0
2011-04-28,162973.607374544
2011-04-29,1202538.0
2011-04-30,327093.0
2011-05-01,290363.061957194
2011-05-02,321812.0
2011-05-03,659930.0
2011-05-04,608822.71757527
2011-05-05,354735.0
2011-05-06,369563.0
2011-05-07,343592.061632376
2011-05-08,285840.0
2011-05-09,543880.0
2011-05-10,477192.633927963
2011-05-11,604958.0
2011-05-12,2737966.0
2011-05-13,2165446.02479371
2011-05-14,2326710.0
2011-05-15,529896.0
2011-05-16,1144066.6701694
2011-05-17,632200.0
2011-05-18,408467.0
2011-05-19,443972.4565012
2011-05-20,2827342.0
2011-05-21,1649403.0
2011-05-22,1673286.80762236
2011-05-23,411273.0
2011-05-24,566716.0
2011-05-25,490468.580801272
2011-05-26,3111304.0
2011-05-27,417034.0
2011-05-28,412417.245462506
2011-05-29,437182.0
2011-05-30,636881.0
2011-05-31,664318.815737923
2011-06-01,856819.0
2011-06-02,2219953.0
2011-06-03,1703030.01467965
2011-06-04,1730478.0
2011-06-05,2089946.0
2011-06-06,1991827.5993856
2011-06-07,4909663.0
2011-06-08,5586476.0
2011-06-09,4370227.64672276
2011-06-10,4622649.0
2011-06-11,15503803.0
2011-06-12,18153841.748203
2011-06-13,6262642.0
2011-06-14,2451236.0
2011-06-15,2727724.65333776
2011-06-16,2965232.0
2011-06-17,1998701.0
2011-06-18,1601727.55788995
2011-06-19,14519535.0
2011-06-20,1771098.0
2011-06-21,2024526.86355687
2011-06-22,7615913.0
2011-06-23,1777963.0
2011-06-24,1477353.33749956
2011-06-25,1101639.0
2011-06-26,1745381.0
2011-06-27,2220498.65949649
2011-06-28,1364842.0
2011-06-29,1747351.0
2011-06-30,1624680.15933342
2011-07-01,1501123.0
2011-07-02,691108.0
2011-07-03,723908.225142588
2011-07-04,1298978.0
2011-07-05,1426877.0
2011-07-06,1160180.08797143
2011-07-07,780059.0
2011-07-08,763944.0
2011-07-09,783251.875949622
2011-07-10,1042605.0
2011-07-11,830828.0
2011-07-12,819879.48524485
2011-07-13,708563.0
2011-07-14,712134.0
2011-07-15,653480.795209949
2011-07-16,654844.0
2011-07-17,2566237.0
2011-07-18,2794117.77402732
2011-07-19,787825.0
2011-07-20,788316.0
2011-07-21,752848.212332908
2011-07-22,749923.0
2011-07-23,579072.0
2011-07-24,650251.67229485
2011-07-25,889346.0
2011-07-26,877234.0
2011-07-27,791093.717581378
2011-07-28,1124147.0
2011-07-29,687360.0
2011-07-30,673707.231122994
2011-07-31,784067.0
2011-08-01,1163645.0
2011-08-02,948805.806667089
2011-08-03,957933.0
2011-08-04,1354022.0
2011-08-05,1332652.9188727
2011-08-06,1277865.0
2011-08-07,1522290.0
2011-08-08,1615819.07599116
2011-08-09,641011.0
2011-08-10,580148.0
2011-08-11,643738.345246823
2011-08-12,450891.0
2011-08-13,631248.0
2011-08-14,794343.0
2011-08-15,618632.0
2011-08-16,712430.0
2011-08-17,1016465.0
2011-08-18,651408.0
2011-08-19,550394.0
2011-08-20,474112.0
2011-08-21,648910.0
2011-08-22,546621.0
2011-08-23,744776.0
2011-08-24,1445247.0
2011-08-25,834111.0
2011-08-26,10297260.0
2011-08-27,370701.0
2011-08-28,356899.143746344
2011-08-29,449115.0
2011-08-30,445986.0
2011-08-31,469359.782158526
2011-09-01,476920.0
2011-09-02,377717.0
2011-09-03,352914.835509761
2011-09-04,682371.0
2011-09-05,645989.0
2011-09-06,672957.432444304
2011-09-07,453856.0
2011-09-08,887507.0
2011-09-09,1025995.85315855
2011-09-10,5650663.0
2011-09-11,566694.0
2011-09-12,659128.735268019
2011-09-13,468495.0
2011-09-14,298405.0
2011-09-15,470180.625358861
2011-09-16,343371.0
2011-09-17,281638.0
2011-09-18,293308.951666173
2011-09-19,556567.0
2011-09-20,761396.0
2011-09-21,766488.465352123
2011-09-22,321076.0
2011-09-23,377726.0
2011-09-24,337880.218153272
2011-09-25,357898.0
2011-09-26,408283.0
2011-09-27,463530.22837844
2011-09-28,241918.0
2011-09-29,322381.0
2011-09-30,302636.757167051
2011-10-01,279125.0
2011-10-02,266815.0
2011-10-03,305170.127794899
2011-10-04,399487.0
2011-10-05,661795.0
2011-10-06,719178.1770117
2011-10-07,478236.0
2011-10-08,326717.0
2011-10-09,321624.950390258
2011-10-10,325915.0
2011-10-11,295833.0
2011-10-12,289729.916742614
2011-10-13,316445.0
2011-10-14,304964.0
2011-10-15,289287.523977176
2011-10-16,442260.0
2011-10-17,299721.0
2011-10-18,316508.233112804
2011-10-19,302146.0
2011-10-20,259341.0
2011-10-21,245130.100223546
2011-10-22,354811.0
2011-10-23,303468.0
2011-10-24,408246.365240596
2011-10-25,349570.0
2011-10-26,237352.0
2011-10-27,220161.50290072
2011-10-28,722135.0
2011-10-29,291917.0
2011-10-30,218674.813371046
2011-10-31,423635.0
2011-11-01,475799.0
2011-11-02,453098.217741033
2011-11-03,332715.0
2011-11-04,358627.0
2011-11-05,314611.380298243
2011-11-06,197525.0
2011-11-07,376046.0
2011-11-08,508129.112298153
2011-11-09,374929.0
2011-11-10,420199.0
2011-11-11,366520.23470334
2011-11-12,243426.0
2011-11-13,372793.0
2011-11-14,516031.451714887
2011-11-15,3652992.0
2011-11-16,6702922.0
2011-11-17,8011693.71772681
2011-11-18,5513644.0
2011-11-19,1644284.0
2011-11-20,383029.880230905
2011-11-21,3917824.0
2011-11-22,2729557.0
2011-11-23,2756718.67321403
2011-11-24,454521.0
2011-11-25,446452.0
2011-11-26,439308.776337877
2011-11-27,6730250.0
2011-11-28,6103599.0
2011-11-29,7939371.76108426
2011-11-30,7723835.0
2011-12-01,10383421.0
2011-12-02,14698307.9784718
2011-12-03,9581607.0
2011-12-04,5518235.0
2011-12-05,8409840.66115524
2011-12-06,16375162.0
2011-12-07,12093048.0
2011-12-08,10515805.4790474
2011-12-09,987549.0
2011-12-10,910170.0
2011-12-11,943117.497473611
2011-12-12,536072.0
2011-12-13,418430.0
2011-12-14,476067.164832582
2011-12-15,521381.0
2011-12-16,428890.0
2011-12-17,469359.984071991
2011-12-18,490970.0
2011-12-19,887634.0
2011-12-20,897518.771558781
2011-12-21,419517.0
2011-12-22,380340.0
2011-12-23,448283.796461561
2011-12-24,289996.0
2011-12-25,360058.0
2011-12-26,497723.152344881
2011-12-27,390823.0
2011-12-28,503870.0
2011-12-29,572718.565504192
2011-12-30,415486.0
2011-12-31,878045.0
2012-01-01,1016109.60348159
2012-01-02,446936.0
2012-01-03,665796.0
2012-01-04,749546.240210008
2012-01-05,1253710.0
2012-01-06,733529.0
2012-01-07,733406.227286602
2012-01-08,1080678.0
2012-01-09,741592.0
2012-01-10,873346.299114045
2012-01-11,553600.0
2012-01-12,1178001.0
2012-01-13,1229394.47891623
2012-01-14,554810.0
2012-01-15,917770.0
2012-01-16,1155826.01149403
2012-01-17,1066261.0
2012-01-18,787340.0
2012-01-19,1260501.9360373
2012-01-20,607503.0
2012-01-21,397685.0
2012-01-22,466919.08515857
2012-01-23,630962.0
2012-01-24,763512.0
2012-01-25,1081231.15976596
2012-01-26,806235.0
2012-01-27,484063.0
2012-01-28,638920.961055081
2012-01-29,463445.0
2012-01-30,475445.0
2012-01-31,595116.324898326
2012-02-01,863863.0
2012-02-02,725368.0
2012-02-03,844182.256734416
2012-02-04,660909.0
2012-02-05,688019.0
2012-02-06,801919.106397907
2012-02-07,598229.0
2012-02-08,536018.0
2012-02-09,525363.000730939
2012-02-10,618951.0
2012-02-11,826452.0
2012-02-12,720424.348872986
2012-02-13,2137549.0
2012-02-14,2096214.0
2012-02-15,2530999.66385552
2012-02-16,900215.0
2012-02-17,526421.0
2012-02-18,624073.643272822
2012-02-19,476064.0
2012-02-20,456992.0
2012-02-21,584084.917376865
2012-02-22,617242.0
2012-02-23,870747.0
2012-02-24,976467.833778759
2012-02-25,446782.0
2012-02-26,468194.0
2012-02-27,609935.817464499
2012-02-28,513594.0
2012-02-29,793554.0
2012-03-01,1160954.76410335
2012-03-02,757965.0
2012-03-03,473450.0
2012-03-04,446400.491682323
2012-03-05,587367.0
2012-03-06,558907.0
2012-03-07,632043.024182883
2012-03-08,529964.0
2012-03-09,505860.0
2012-03-10,470192.94700191
2012-03-11,540006.0
2012-03-12,730504.0
2012-03-13,891087.238093244
2012-03-14,855407.0
2012-03-15,749601.0
2012-03-16,814140.252390682
2012-03-17,484560.0
2012-03-18,612429.0
2012-03-19,784159.394566203
2012-03-20,712315.0
2012-03-21,615282.0
2012-03-22,736604.536396074
2012-03-23,492929.0
2012-03-24,592516.0
2012-03-25,742724.673444083
2012-03-26,646766.0
