Date,Value
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-13,0.0
2009-06-14,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-20,0.0
2009-06-21,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-27,0.0
2009-06-28,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-03,0.0
2009-07-04,0.0
2009-07-05,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-10,0.0
2009-07-11,0.0
2009-07-12,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-18,0.0
2009-07-19,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-25,0.0
2009-07-26,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-01,0.0
2009-08-02,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,0.0
2009-08-08,0.0
2009-08-09,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-15,0.0
2009-08-16,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-22,0.0
2009-08-23,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-29,0.0
2009-08-30,0.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-05,0.0
2009-09-06,0.0
2009-09-07,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-12,0.0
2009-09-13,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-19,0.0
2009-09-20,0.0
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-09-26,0.0
2009-09-27,0.0
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-17,0.0
2009-10-18,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-24,0.0
2009-10-25,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-10-31,0.0
2009-11-01,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-07,0.0
2009-11-08,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-14,0.0
2009-11-15,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.0
2009-11-28,0.0
2009-11-29,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-05,0.0
2009-12-06,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-12,0.0
2009-12-13,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-19,0.0
2009-12-20,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-25,0.0
2009-12-26,0.0
2009-12-27,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-01,0.0
2010-01-02,0.0
2010-01-03,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,0.0
2010-01-17,0.0
2010-01-18,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-23,0.0
2010-01-24,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,0.0
2010-01-31,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-13,0.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.0
2010-02-21,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-06,0.0
2010-03-07,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.0
2010-03-21,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-27,0.0
2010-03-28,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-03,0.0
2010-04-04,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.0
2010-04-11,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-24,0.0
2010-04-25,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-08,0.0
2010-05-09,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-15,0.0
2010-05-16,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-22,0.0
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-05-29,0.0
2010-05-30,0.0
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-05,0.0
2010-06-06,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-19,0.0
2010-06-20,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-26,0.0
2010-06-27,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-03,0.0
2010-07-04,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-10,0.0
2010-07-11,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-17,0.0
2010-07-18,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-24,0.0
2010-07-25,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-07-31,0.0
2010-08-01,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-07,0.0
2010-08-08,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-14,0.0
2010-08-15,0.0
2010-08-16,0.0
2010-08-17,0.11544
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-21,0.0
2010-08-22,0.0
2010-08-23,0.0
2010-08-24,0.0532
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,3.25e-08
2010-08-28,7.7e-08
2010-08-29,0.0276
2010-08-30,0.012994019491
2010-08-31,0.014000021
2010-09-01,6.29e-09
2010-09-02,0.0
2010-09-03,0.0
2010-09-04,0.000629
2010-09-05,6.400000000000001e-09
2010-09-06,6e-09
2010-09-07,1.2401999999999999e-08
2010-09-08,0.006864
2010-09-09,0.006600006
2010-09-10,0.0
2010-09-11,0.00974985
2010-09-12,0.009
2010-09-13,0.000615592042
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.010962
2010-09-18,0.0108
2010-09-19,0.0
2010-09-20,6.33e-09
2010-09-21,6e-09
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-25,0.0
2010-09-26,0.00124412
2010-09-27,0.0012
2010-09-28,0.0640557
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.00048149353385
2010-10-02,0.000476963182
2010-10-03,0.000465975
2010-10-04,0.0
2010-10-05,6.8997e-08
2010-10-06,6.54e-08
2010-10-07,0.0
2010-10-08,0.0
2010-10-09,0.0
2010-10-10,1.41809e-07
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.03675
2010-10-14,0.0
2010-10-15,0.0
2010-10-16,0.0
2010-10-17,0.00206
2010-10-18,0.002
2010-10-19,0.0
2010-10-20,0.00084651035
2010-10-21,0.000776615
2010-10-22,0.0054505
2010-10-23,0.0
2010-10-24,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-10-30,0.0
2010-10-31,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-06,0.0
2010-11-07,0.3071
2010-11-08,0.3901
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-13,0.0
2010-11-14,0.0
2010-11-15,0.135696
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.21097
2010-11-20,0.2828
2010-11-21,0.1692
2010-11-22,0.155466
2010-11-23,0.1372
2010-11-24,0.0
2010-11-25,0.10693
2010-11-26,0.1036
2010-11-27,0.0028461
2010-11-28,0.00837
2010-11-29,0.0084
2010-11-30,0.0045
2010-12-01,0.0175
2010-12-02,0.0138
2010-12-03,0.002589
2010-12-04,0.00491320845
2010-12-05,0.0075
2010-12-06,0.00726507962
2010-12-07,0.019816
2010-12-08,0.0092
2010-12-09,0.01224022236
2010-12-10,0.01757391545
2010-12-11,0.0246220758
2010-12-12,0.077597283786
2010-12-13,0.0078105033
2010-12-14,0.0112523797
2010-12-15,0.025754535679
2010-12-16,0.01372457685
2010-12-17,0.058608235
2010-12-18,0.028033989417
2010-12-19,0.02167925375
2010-12-20,0.0174182242
2010-12-21,0.04737394884
2010-12-22,0.015
2010-12-23,0.0156
2010-12-24,0.01185763
2010-12-25,0.01889993
2010-12-26,0.0264112975
2010-12-27,0.0253577492
2010-12-28,0.03687747252
2010-12-29,0.0393662443
2010-12-30,0.00700515964939
2010-12-31,0.0207456356948
2011-01-01,0.026745774
2011-01-02,0.208914530227
2011-01-03,0.0238554449621
2011-01-04,0.009387273
2011-01-05,0.02618516121
2011-01-06,0.02367508864
2011-01-07,0.016057536
2011-01-08,0.0444620732813
2011-01-09,0.02593990301
2011-01-10,0.0252303008
2011-01-11,0.0847451745
2011-01-12,0.0324
2011-01-13,0.0089779932
2011-01-14,0.043951096
2011-01-15,0.031340032
2011-01-16,0.03451144
2011-01-17,0.0145756048329
2011-01-18,0.021507597504
2011-01-19,0.019
2011-01-20,0.0090137344
2011-01-21,0.197215932861
2011-01-22,0.206463026
2011-01-23,0.13691322117
2011-01-24,0.0595
2011-01-25,0.0567860436
2011-01-26,0.204526
2011-01-27,0.0585
2011-01-28,0.0258
2011-01-29,0.1061221824
2011-01-30,1.695
2011-01-31,0.3648
2011-02-01,0.23522772
2011-02-02,0.088642305
2011-02-03,0.2855155868
2011-02-04,0.19800334986
2011-02-05,0.1196
2011-02-06,0.1114358096
2011-02-07,0.288441675
2011-02-08,0.0424651568
2011-02-09,0.0596207248
2011-02-10,0.512416064655
2011-02-11,0.688674393666
2011-02-12,0.7641254202
2011-02-13,2.3004
2011-02-14,0.9114
2011-02-15,0.2629388844
2011-02-16,0.654753484267
2011-02-17,0.4830874
2011-02-18,0.5565
2011-02-19,0.17188128
2011-02-20,0.4398
2011-02-21,0.3854
2011-02-22,0.3831558905
2011-02-23,0.149794214528
2011-02-24,0.159309984
2011-02-25,0.70237265209
2011-02-26,0.7104
2011-02-27,1.0584
2011-02-28,0.7125171569
2011-03-01,0.2341257
2011-03-02,0.448819
2011-03-03,1.31356512
2011-03-04,1.11582149349
2011-03-05,2.2349760186
2011-03-06,5.18051593296
2011-03-07,4.18068372557
2011-03-08,3.6036000182
2011-03-09,2.1572845728
2011-03-10,6.19155744238
2011-03-11,5.85818394349999
2011-03-12,1.39368708032
2011-03-13,1.96345458
2011-03-14,1.6620451575
2011-03-15,1.6109
2011-03-16,1.318233796
2011-03-17,1.2365597166
2011-03-18,1.1188213908
2011-03-19,1.056292173
2011-03-20,2.875804534
2011-03-21,9.0122503138
2011-03-22,14.098666202
2011-03-23,15.627785787
2011-03-24,5.6410302091
2011-03-25,4.3259905
2011-03-26,4.102989
2011-03-27,4.1700225
2011-03-28,3.03208
2011-03-29,2.8728840084
2011-03-30,3.3320768
2011-03-31,2.479907
2011-04-01,3.6
2011-04-02,2.519449996
2011-04-03,4.65852572
2011-04-04,7.77428377600001
2011-04-05,4.18822554508
2011-04-06,2.43376254
2011-04-07,2.28015
2011-04-08,3.208568
2011-04-09,3.90074086
2011-04-10,4.0530406917
2011-04-11,4.00487463246
2011-04-12,3.67138575
2011-04-13,3.7357519908
2011-04-14,2.34461588277
2011-04-15,4.1718249072
2011-04-16,4.0121654784
2011-04-17,2.6820212676
2011-04-18,6.9987257347
2011-04-19,6.78153855599999
2011-04-20,4.36035517345
2011-04-21,5.8524534216
2011-04-22,6.5067
2011-04-23,14.357893407
2011-04-24,13.3924253299
2011-04-25,16.4680725888
2011-04-26,17.4499593645
2011-04-27,16.941666823
2011-04-28,14.05666
2011-04-29,39.6994086884
2011-04-30,47.0834555388
2011-05-01,47.7418479048
2011-05-02,16.4898180776
2011-05-03,20.5489003182
2011-05-04,22.3368932475
2011-05-05,34.1485247423
2011-05-06,25.1779561
2011-05-07,24.0911831152
2011-05-08,46.0563170998
2011-05-09,38.580474764
2011-05-10,35.07234296
2011-05-11,33.3765607265
2011-05-12,95.677417485
2011-05-13,76.377733554
2011-05-14,123.525871322
2011-05-15,132.709036725
2011-05-16,125.069335048
2011-05-17,131.474970357
2011-05-18,136.607725839
2011-05-19,126.07551882
2011-05-20,125.515968967
2011-05-21,139.924555329
2011-05-22,124.5371738742
2011-05-23,137.48969844
2011-05-24,160.71384582
2011-05-25,151.5358166056
2011-05-26,146.580990869
2011-05-27,115.144427588
2011-05-28,127.8869034816
2011-05-29,143.62154712
2011-05-30,199.093813588
2011-05-31,188.3175006
2011-06-01,265.118087569
2011-06-02,380.92023398
2011-06-03,300.9835625082
2011-06-04,446.844964076
2011-06-05,508.80482007
2011-06-06,558.221239791
2011-06-07,1251.42349191
2011-06-08,1524.60387135
2011-06-09,1378.6824532423
2011-06-10,1101.6251226
2011-06-11,1028.37673445
2011-06-12,1284.628366656
2011-06-13,702.535958036
2011-06-14,848.783773
2011-06-15,831.59990551
2011-06-16,596.565572904
2011-06-17,520.745292004
2011-06-18,534.6146466147
2011-06-19,365.418113886
2011-06-20,282.83234338
2011-06-21,305.2991482921
2011-06-22,256.75587776
2011-06-23,253.05598777
2011-06-24,265.3675719556
2011-06-25,395.479891327
2011-06-26,513.0163764
2011-06-27,467.6701533583
2011-06-28,350.783979207
2011-06-29,320.548987325
2011-06-30,307.0952429
2011-07-01,290.868458387
2011-07-02,203.402982957
2011-07-03,217.570246444
2011-07-04,256.575669
2011-07-05,309.088587555
2011-07-06,261.2290020864
2011-07-07,203.494274157
2011-07-08,202.5922641
2011-07-09,200.9178427177
2011-07-10,209.31897262
2011-07-11,178.281071997
2011-07-12,192.6997289228
2011-07-13,201.981712938
2011-07-14,199.241150251
2011-07-15,238.501299042
2011-07-16,173.863699291
2011-07-17,143.108139392
2011-07-18,193.409897846
2011-07-19,161.529758161
2011-07-20,130.476354435
2011-07-21,126.204461395
2011-07-22,136.608539491
2011-07-23,110.501713258
2011-07-24,142.1395495667
2011-07-25,124.046488368
2011-07-26,129.694004597
2011-07-27,127.4809708326
2011-07-28,91.85900034
2011-07-29,91.160177586
2011-07-30,79.38036759
2011-07-31,100.998702456
2011-08-01,106.058305855
2011-08-02,101.1194156346
2011-08-03,99.3810173957
2011-08-04,73.808497686
2011-08-05,73.340669365
2011-08-06,224.666646302
2011-08-07,71.2771699549
2011-08-08,76.717104151
2011-08-09,100.911718297
2011-08-10,94.1453715788
2011-08-11,80.437350672
2011-08-12,68.31961458
2011-08-13,109.907048141
2011-08-14,109.5817313624
2011-08-15,108.996630594
2011-08-16,90.387172466
2011-08-17,78.2991225104
2011-08-18,87.5498174789
2011-08-19,72.0147260731
2011-08-20,82.5467946551
2011-08-21,83.158441115
2011-08-22,62.6976370809
2011-08-23,94.99453169
2011-08-24,75.1268777006
2011-08-25,52.382896327
2011-08-26,50.9034845469
2011-08-27,40.2804080412
2011-08-28,50.7525384012
2011-08-29,50.7586847472
2011-08-30,90.90193293
2011-08-31,48.1211863523
2011-09-01,50.2678747142
2011-09-02,52.9353734322
2011-09-03,78.2198359325
2011-09-04,86.4187767377001
2011-09-05,49.0640340025
2011-09-06,61.5851131559
2011-09-07,71.1246437175999
2011-09-08,51.3498146556
2011-09-09,36.5939512725
2011-09-10,40.1113950432
2011-09-11,38.1507041306
2011-09-12,29.667854
2011-09-13,30.011503248
2011-09-14,22.1166886569
2011-09-15,41.7523711408
2011-09-16,28.021912677
2011-09-17,24.80234745
2011-09-18,33.651140936
2011-09-19,30.5967360846
2011-09-20,33.5882895506
2011-09-21,26.1005726711
2011-09-22,23.9495763564
2011-09-23,40.5900434016
2011-09-24,17.79429443
2011-09-25,20.1046259034
2011-09-26,21.4172811841
2011-09-27,22.8301716806
2011-09-28,22.3330326
2011-09-29,18.109180867
2011-09-30,18.90661739
2011-10-01,20.602892397
2011-10-02,47.4386019074
2011-10-03,17.1095452515
2011-10-04,19.038812925
2011-10-05,32.8468207216
2011-10-06,27.5561790885
2011-10-07,24.881644477
2011-10-08,13.5141236399
2011-10-09,13.5445646773
2011-10-10,14.6758660352
2011-10-11,19.0416729821
2011-10-12,20.8463197235
2011-10-13,19.3487599518
2011-10-14,14.0900798835
2011-10-15,10.961335906
2011-10-16,13.4853683074
2011-10-17,9.15568483
2011-10-18,9.08342790978
2011-10-19,9.3672570864
2011-10-20,7.59905184937
2011-10-21,8.791755324
2011-10-22,8.0480098842
2011-10-23,10.380880096
2011-10-24,9.1697768384
2011-10-25,9.2125109612
2011-10-26,7.6849612173
2011-10-27,10.2556599695
2011-10-28,9.435679467
2011-10-29,12.4471261539
2011-10-30,8.69117551764
2011-10-31,11.295407988
2011-11-01,11.1287994872
2011-11-02,9.50238632115
2011-11-03,9.9197847298
2011-11-04,11.0070749772
2011-11-05,8.193877826
2011-11-06,7.6464973993
2011-11-07,11.9716232565
2011-11-08,11.8000574489
2011-11-09,15.3144725371
2011-11-10,6.12639729
2011-11-11,8.0477396293
2011-11-12,11.1123628041
2011-11-13,8.3819980497
2011-11-14,8.6170492407
2011-11-15,8.590666208
2011-11-16,7.69477205822
2011-11-17,7.99339988936
2011-11-18,8.560163289
2011-11-19,10.0732945698
2011-11-20,5.7262883769
2011-11-21,8.1303146855
2011-11-22,8.1316760042
2011-11-23,8.5907944356
2011-11-24,9.858899616
2011-11-25,9.12100874625
2011-11-26,6.82375125494
2011-11-27,6.4803119724
2011-11-28,13.2398583237
2011-11-29,9.76168365458
2011-11-30,12.7389687256
2011-12-01,13.5089339786
2011-12-02,12.8124716505
2011-12-03,17.8013747896
2011-12-04,10.5943905142
2011-12-05,10.673081123
2011-12-06,14.821199816
2011-12-07,10.187575477
2011-12-08,8.99988323073
2011-12-09,9.4524496371
2011-12-10,307.573617681
2011-12-11,1020.09845922
2011-12-12,597.5792686881
2011-12-13,11.9485688901
2011-12-14,26.8111876387
2011-12-15,25.6171347354
2011-12-16,8.8169375892
2011-12-17,12.65601272
2011-12-18,10.5445188193
2011-12-19,26.266520745
2011-12-20,16.4092689546
2011-12-21,26.4494079297
2011-12-22,12.2481576695
2011-12-23,8.84365013196
2011-12-24,9.420277738
2011-12-25,14.6866496201
2011-12-26,11.2359416386
2011-12-27,14.4537817775
2011-12-28,17.473487675
2011-12-29,15.139478141
2011-12-30,17.4063673872
2011-12-31,16.757568932
2012-01-01,28.6375057586
2012-01-02,35.9893246422
2012-01-03,79.7198783771
2012-01-04,35.515966435
2012-01-05,44.697203114
2012-01-06,33.9452944253
2012-01-07,24.795500184
2012-01-08,28.2705345
2012-01-09,31.9742586046
2012-01-10,36.9656409739
2012-01-11,47.465340947
2012-01-12,68.2162804546
2012-01-13,79.2329513175
2012-01-14,92.0075160823
2012-01-15,220.533157457
2012-01-16,161.677541908
2012-01-17,64.5932587860001
2012-01-18,45.706662225
2012-01-19,287.842160141
2012-01-20,158.0544082663
2012-01-21,20.5660084113
2012-01-22,27.9426581008
2012-01-23,39.1342496315
2012-01-24,48.4912352565
2012-01-25,44.35012055
2012-01-26,62.0184501225
2012-01-27,35.7489378785
2012-01-28,1274.59325635
2012-01-29,1270.0919331425
2012-01-30,156.867372751
2012-01-31,43.2447868469
2012-02-01,28.9424641695
2012-02-02,43.9225499613
2012-02-03,53.14758762
2012-02-04,54.5874048902
2012-02-05,25.9502690904
2012-02-06,31.4093830897
2012-02-07,38.946491404
2012-02-08,34.549978356
2012-02-09,43.0500606571
2012-02-10,26.0232295059
2012-02-11,20.348047512
2012-02-12,27.5330353584
2012-02-13,31.2476897652
2012-02-14,74.5031099136
2012-02-15,46.0590902068
2012-02-16,50.0380363868
2012-02-17,17.0464757784
2012-02-18,10.6100752617
2012-02-19,11.9155078438
2012-02-20,16.3444213675
2012-02-21,15.118769316
2012-02-22,15.8260184052
2012-02-23,22.5312402212
2012-02-24,21.6273093036
2012-02-25,17.5957177451
2012-02-26,24.396992298
2012-02-27,27.3763608
2012-02-28,19.7653438576
2012-02-29,33.0777413646
2012-03-01,22.2062850411
2012-03-02,24.8110274022
2012-03-03,19.386541202
2012-03-04,23.0720463792
